Year,Team,NOC,Age,Sex,Records,Income
2012,Australia,AUS,23,M,4,H
2012,Australia,AUS,24,F,9,H
2012,Australia,AUS,24,M,5,H
2012,Australia,AUS,25,F,7,H
2012,Australia,AUS,25,M,5,H
2012,Australia,AUS,26,F,6,H
2012,Australia,AUS,26,M,7,H
2012,Australia,AUS,27,F,3,H
2012,Australia,AUS,27,M,7,H
2012,Australia,AUS,28,F,3,H
2012,Australia,AUS,28,M,3,H
2012,Australia,AUS,29,F,3,H
2012,Australia,AUS,29,M,2,H
2012,Australia,AUS,30,F,3,H
2012,Australia,AUS,30,M,2,H
2012,Australia,AUS,31,F,4,H
2012,Australia,AUS,32,F,1,H
2012,Australia,AUS,32,M,3,H
2012,Australia,AUS,33,M,2,H
2012,Australia,AUS,37,F,1,H
2012,Australia,AUS,37,M,1,H
2012,Australia,AUS,40,M,1,H
2012,Azerbaijan,AZE,18,M,1,UM
2012,Azerbaijan,AZE,19,M,2,UM
2012,Azerbaijan,AZE,23,M,1,UM
2012,Azerbaijan,AZE,24,F,1,UM
2012,Azerbaijan,AZE,25,M,3,UM
2012,Azerbaijan,AZE,27,F,1,UM
2012,Azerbaijan,AZE,29,M,1,UM
2012,Bahrain,BRN,27,F,1,H
2012,Belarus,BLR,17,F,2,UM
2012,Belarus,BLR,20,F,2,UM
2012,Belarus,BLR,22,F,7,UM
2012,Belarus,BLR,23,F,1,UM
2012,Belarus,BLR,24,F,2,UM
2012,Belarus,BLR,24,M,1,UM
2012,Belarus,BLR,26,F,3,UM
2012,Belarus,BLR,30,M,1,UM
2012,Belarus,BLR,31,M,1,UM
2012,Belarus,BLR,32,M,1,UM
2012,Belarus,BLR,35,M,1,UM
2012,Belarus,BLR,44,M,1,UM
2012,Belgium,BEL,21,F,1,H
2012,Belgium,BEL,26,F,1,H
2012,Belgium,BEL,31,M,1,H
2012,Botswana,BOT,18,M,1,UM
2012,Brazil,BRA,19,M,2,UM
2012,Brazil,BRA,20,F,1,UM
2012,Brazil,BRA,20,M,2,UM
2012,Brazil,BRA,21,M,5,UM
2012,Brazil,BRA,22,F,1,UM
2012,Brazil,BRA,22,M,6,UM
2012,Brazil,BRA,23,F,2,UM
2012,Brazil,BRA,23,M,3,UM
2012,Brazil,BRA,24,M,2,UM
2012,Brazil,BRA,25,F,2,UM
2012,Brazil,BRA,25,M,4,UM
2012,Brazil,BRA,26,F,1,UM
2012,Brazil,BRA,26,M,4,UM
2012,Brazil,BRA,27,F,2,UM
2012,Brazil,BRA,27,M,1,UM
2012,Brazil,BRA,28,F,2,UM
2012,Brazil,BRA,29,F,1,UM
2012,Brazil,BRA,29,M,1,UM
2012,Brazil,BRA,30,F,2,UM
2012,Brazil,BRA,30,M,1,UM
2012,Brazil,BRA,31,M,2,UM
2012,Brazil,BRA,32,F,2,UM
2012,Brazil,BRA,33,M,1,UM
2012,Brazil,BRA,35,M,1,UM
2012,Brazil,BRA,36,M,2,UM
2012,Brazil,BRA,39,M,1,UM
2012,Brazil,BRA,40,M,1,UM
2012,Brazil-1,BRA,26,M,1,UM
2012,Brazil-1,BRA,29,F,1,UM
2012,Brazil-1,BRA,30,F,1,UM
2012,Brazil-1,BRA,39,M,1,UM
2012,Bulgaria,BUL,29,F,1,UM
2012,Bulgaria,BUL,29,M,1,UM
2012,Canada,CAN,20,F,2,H
2012,Canada,CAN,21,F,1,H
2012,Canada,CAN,21,M,1,H
2012,Canada,CAN,22,F,3,H
2012,Canada,CAN,22,M,3,H
2012,Canada,CAN,23,F,4,H
2012,Canada,CAN,23,M,1,H
2012,Canada,CAN,24,F,2,H
2012,Canada,CAN,25,F,1,H
2012,Canada,CAN,25,M,1,H
2012,Canada,CAN,26,F,2,H
2012,Canada,CAN,26,M,3,H
2012,Canada,CAN,27,F,1,H
2012,Canada,CAN,28,F,3,H
2012,Canada,CAN,28,M,2,H
2012,Canada,CAN,29,F,5,H
2012,Canada,CAN,29,M,3,H
2012,Canada,CAN,30,F,5,H
2012,Canada,CAN,30,M,2,H
2012,Canada,CAN,31,F,2,H
2012,Canada,CAN,32,F,3,H
2012,Canada,CAN,33,F,2,H
2012,Canada,CAN,34,F,1,H
2012,Canada,CAN,36,M,1,H
2012,Canada,CAN,52,F,1,H
2012,China,CHN,16,F,2,UM
2012,China,CHN,17,M,2,UM
2012,China,CHN,18,F,1,UM
2012,China,CHN,18,M,2,UM
2012,China,CHN,19,F,7,UM
2012,China,CHN,19,M,2,UM
2012,China,CHN,20,F,5,UM
2012,China,CHN,20,M,7,UM
2012,China,CHN,21,F,6,UM
2012,China,CHN,21,M,2,UM
2012,China,CHN,22,F,8,UM
2012,China,CHN,23,F,4,UM
2012,China,CHN,23,M,8,UM
2012,China,CHN,24,F,12,UM
2012,China,CHN,24,M,9,UM
2012,China,CHN,25,F,8,UM
2012,China,CHN,25,M,2,UM
2012,China,CHN,26,F,8,UM
2012,China,CHN,26,M,3,UM
2012,China,CHN,27,M,3,UM
2012,China,CHN,28,F,2,UM
2012,China,CHN,28,M,6,UM
2012,China,CHN,29,F,3,UM
2012,China,CHN,30,M,1,UM
2012,China,CHN,31,F,1,UM
2012,China,CHN,31,M,1,UM
2012,China,CHN,33,F,1,UM
2012,China,CHN,34,F,1,UM
2012,China-1,CHN,22,M,1,UM
2012,China-1,CHN,25,F,3,UM
2012,China-1,CHN,28,M,1,UM
2012,China-1,CHN,32,M,1,UM
2012,China-2,CHN,24,F,1,UM
2012,China-2,CHN,27,M,1,UM
2012,Colombia,COL,19,M,1,UM
2012,Colombia,COL,20,F,1,UM
2012,Colombia,COL,24,M,1,UM
2012,Colombia,COL,25,M,1,UM
2012,Colombia,COL,26,F,2,UM
2012,Colombia,COL,28,F,1,UM
2012,Colombia,COL,29,M,1,UM
2012,Croatia,CRO,22,F,1,H
2012,Croatia,CRO,22,M,2,H
2012,Croatia,CRO,23,M,2,H
2012,Croatia,CRO,24,M,6,H
2012,Croatia,CRO,25,F,1,H
2012,Croatia,CRO,26,M,7,H
2012,Croatia,CRO,27,M,2,H
2012,Croatia,CRO,28,M,1,H
2012,Croatia,CRO,29,M,3,H
2012,Croatia,CRO,30,M,2,H
2012,Croatia,CRO,31,M,3,H
2012,Croatia,CRO,33,M,1,H
2012,Croatia,CRO,36,M,3,H
2012,Croatia,CRO,38,M,1,H
2012,Cuba,CUB,18,M,1,UM
2012,Cuba,CUB,21,M,1,UM
2012,Cuba,CUB,22,F,1,UM
2012,Cuba,CUB,22,M,2,UM
2012,Cuba,CUB,23,M,2,UM
2012,Cuba,CUB,24,M,1,UM
2012,Cuba,CUB,25,F,2,UM
2012,Cuba,CUB,28,M,1,UM
2012,Cuba,CUB,29,M,1,UM
2012,Cuba,CUB,30,M,1,UM
2012,Cuba,CUB,35,M,1,UM
2012,Cyprus,CYP,22,M,1,H
2012,Czech Republic,CZE,19,M,1,H
2012,Czech Republic,CZE,20,M,1,H
2012,Czech Republic,CZE,23,M,1,H
2012,Czech Republic,CZE,25,F,2,H
2012,Czech Republic,CZE,25,M,1,H
2012,Czech Republic,CZE,27,M,2,H
2012,Czech Republic,CZE,29,M,1,H
2012,Czech Republic,CZE,31,F,2,H
2012,Czech Republic,CZE,31,M,1,H
2012,Czech Republic-1,CZE,25,F,1,H
2012,Czech Republic-1,CZE,27,F,1,H
2012,Denmark,DEN,20,M,1,H
2012,Denmark,DEN,23,M,2,H
2012,Denmark,DEN,27,F,1,H
2012,Denmark,DEN,27,M,2,H
2012,Denmark,DEN,28,M,1,H
2012,Denmark,DEN,29,M,1,H
2012,Denmark,DEN,30,M,1,H
2012,Denmark,DEN,31,M,2,H
2012,Denmark,DEN,32,M,2,H
2012,Denmark,DEN,40,M,1,H
2012,Denmark-1,DEN,26,F,1,H
2012,Denmark-1,DEN,33,M,1,H
2012,Dominican Republic,DOM,18,M,1,UM
2012,Dominican Republic,DOM,34,M,1,UM
2012,Egypt,EGY,21,M,1,LM
2012,Egypt,EGY,32,M,1,LM
2012,Estonia,EST,27,M,1,H
2012,Estonia,EST,33,M,1,H
2012,Ethiopia,ETH,22,M,1,L
2012,Ethiopia,ETH,24,F,2,L
2012,Ethiopia,ETH,25,M,1,L
2012,Ethiopia,ETH,27,F,2,L
2012,Ethiopia,ETH,28,F,1,L
2012,Finland,FIN,22,F,1,H
2012,Finland,FIN,26,F,1,H
2012,Finland,FIN,27,F,1,H
2012,Finland,FIN,28,F,1,H
2012,Finland,FIN,28,M,1,H
2012,France,FRA,17,F,1,H
2012,France,FRA,20,F,1,H
2012,France,FRA,20,M,5,H
2012,France,FRA,21,F,2,H
2012,France,FRA,21,M,1,H
2012,France,FRA,22,F,4,H
2012,France,FRA,22,M,1,H
2012,France,FRA,23,F,2,H
2012,France,FRA,23,M,3,H
2012,France,FRA,24,F,2,H
2012,France,FRA,24,M,7,H
2012,France,FRA,25,F,6,H
2012,France,FRA,25,M,3,H
2012,France,FRA,26,F,2,H
2012,France,FRA,26,M,4,H
2012,France,FRA,27,F,2,H
2012,France,FRA,27,M,6,H
2012,France,FRA,28,F,2,H
2012,France,FRA,28,M,5,H
2012,France,FRA,29,F,3,H
2012,France,FRA,29,M,3,H
2012,France,FRA,30,F,2,H
2012,France,FRA,30,M,1,H
2012,France,FRA,32,M,1,H
2012,France,FRA,33,F,1,H
2012,France,FRA,34,M,2,H
2012,France,FRA,35,M,3,H
2012,France,FRA,36,M,2,H
2012,France,FRA,38,F,1,H
2012,France-1,FRA,27,M,1,H
2012,France-1,FRA,32,M,1,H
2012,France-2,FRA,26,M,1,H
2012,France-2,FRA,30,M,1,H
2012,Gabon,GAB,23,M,1,UM
2012,Georgia,GEO,20,M,1,LM
2012,Georgia,GEO,21,M,2,LM
2012,Georgia,GEO,24,M,1,LM
2012,Georgia,GEO,25,M,1,LM
2012,Georgia,GEO,27,M,1,LM
2012,Georgia,GEO,32,M,1,LM
2012,Germany,GER,20,M,2,H
2012,Germany,GER,21,F,1,H
2012,Germany,GER,21,M,2,H
2012,Germany,GER,22,F,1,H
2012,Germany,GER,22,M,2,H
2012,Germany,GER,23,F,3,H
2012,Germany,GER,23,M,7,H
2012,Germany,GER,24,F,3,H
2012,Germany,GER,24,M,7,H
2012,Germany,GER,25,F,5,H
2012,Germany,GER,25,M,12,H
2012,Germany,GER,26,F,1,H
2012,Germany,GER,26,M,4,H
2012,Germany,GER,27,F,2,H
2012,Germany,GER,27,M,6,H
2012,Germany,GER,28,F,2,H
2012,Germany,GER,28,M,2,H
2012,Germany,GER,29,F,1,H
2012,Germany,GER,29,M,8,H
2012,Germany,GER,30,F,2,H
2012,Germany,GER,30,M,4,H
2012,Germany,GER,31,M,2,H
2012,Germany,GER,32,M,3,H
2012,Germany,GER,33,M,1,H
2012,Germany,GER,34,F,2,H
2012,Germany,GER,34,M,2,H
2012,Germany,GER,36,F,1,H
2012,Germany,GER,40,F,1,H
2012,Germany,GER,43,F,1,H
2012,Germany,GER,44,F,1,H
2012,Germany,GER,51,M,1,H
2012,Germany-1,GER,30,M,1,H
2012,Germany-1,GER,33,M,1,H
2012,Great Britain,GBR,18,F,1,H
2012,Great Britain,GBR,18,M,1,H
2012,Great Britain,GBR,19,F,1,H
2012,Great Britain,GBR,19,M,4,H
2012,Great Britain,GBR,20,F,2,H
2012,Great Britain,GBR,20,M,1,H
2012,Great Britain,GBR,21,F,3,H
2012,Great Britain,GBR,21,M,3,H
2012,Great Britain,GBR,22,F,1,H
2012,Great Britain,GBR,22,M,4,H
2012,Great Britain,GBR,23,F,4,H
2012,Great Britain,GBR,23,M,7,H
2012,Great Britain,GBR,24,F,5,H
2012,Great Britain,GBR,24,M,7,H
2012,Great Britain,GBR,25,F,1,H
2012,Great Britain,GBR,25,M,7,H
2012,Great Britain,GBR,26,F,5,H
2012,Great Britain,GBR,26,M,4,H
2012,Great Britain,GBR,27,F,8,H
2012,Great Britain,GBR,27,M,7,H
2012,Great Britain,GBR,28,F,3,H
2012,Great Britain,GBR,28,M,4,H
2012,Great Britain,GBR,29,F,2,H
2012,Great Britain,GBR,29,M,5,H
2012,Great Britain,GBR,30,F,1,H
2012,Great Britain,GBR,30,M,1,H
2012,Great Britain,GBR,31,F,5,H
2012,Great Britain,GBR,31,M,2,H
2012,Great Britain,GBR,32,F,2,H
2012,Great Britain,GBR,32,M,1,H
2012,Great Britain,GBR,33,F,1,H
2012,Great Britain,GBR,33,M,3,H
2012,Great Britain,GBR,34,F,1,H
2012,Great Britain,GBR,34,M,1,H
2012,Great Britain,GBR,35,F,1,H
2012,Great Britain,GBR,35,M,2,H
2012,Great Britain,GBR,36,F,1,H
2012,Great Britain,GBR,36,M,3,H
2012,Great Britain,GBR,40,M,1,H
2012,Great Britain,GBR,41,F,1,H
2012,Great Britain,GBR,43,M,1,H
2012,Great Britain,GBR,45,M,1,H
2012,Great Britain,GBR,51,F,1,H
2012,Great Britain,GBR,52,M,1,H
2012,Great Britain,GBR,54,M,1,H
2012,Great Britain-1,GBR,33,M,2,H
2012,Great Britain-2,GBR,29,M,1,H
2012,Great Britain-2,GBR,30,M,1,H
2012,Greece,GRE,22,F,1,H
2012,Greece,GRE,25,M,1,H
2012,Greece,GRE,26,F,1,H
2012,Grenada,GRN,19,M,1,UM
2012,Guatemala,GUA,21,M,1,LM
2012,Hong Kong,HKG,25,F,1,H
2012,Hungary,HUN,22,M,1,UM
2012,Hungary,HUN,23,M,2,UM
2012,Hungary,HUN,24,M,1,UM
2012,Hungary,HUN,25,F,4,UM
2012,Hungary,HUN,25,M,3,UM
2012,Hungary,HUN,26,F,1,UM
2012,Hungary,HUN,26,M,1,UM
2012,Hungary,HUN,27,M,3,UM
2012,Hungary,HUN,28,M,1,UM
2012,Hungary,HUN,30,F,2,UM
2012,Hungary,HUN,30,M,1,UM
2012,Hungary,HUN,31,F,1,UM
2012,Hungary,HUN,31,M,1,UM
2012,Hungary,HUN,34,M,1,UM
2012,Hungary,HUN,36,F,2,UM
2012,Hungary,HUN,36,M,1,UM
2012,India,IND,22,F,1,LM
2012,India,IND,26,M,1,LM
2012,India,IND,29,F,1,LM
2012,India,IND,29,M,3,LM
2012,Indonesia,INA,23,M,1,LM
2012,Indonesia,INA,24,M,1,LM
2012,Ireland,IRL,20,M,1,H
2012,Ireland,IRL,23,M,1,H
2012,Ireland,IRL,25,M,1,H
2012,Ireland,IRL,26,F,1,H
2012,Ireland,IRL,32,M,1,H
2012,Italy,ITA,18,F,1,H
2012,Italy,ITA,20,F,1,H
2012,Italy,ITA,21,F,1,H
2012,Italy,ITA,22,F,1,H
2012,Italy,ITA,23,F,1,H
2012,Italy,ITA,23,M,3,H
2012,Italy,ITA,24,F,4,H
2012,Italy,ITA,24,M,4,H
2012,Italy,ITA,25,F,1,H
2012,Italy,ITA,25,M,5,H
2012,Italy,ITA,26,F,1,H
2012,Italy,ITA,26,M,3,H
2012,Italy,ITA,27,M,3,H
2012,Italy,ITA,28,M,5,H
2012,Italy,ITA,29,F,2,H
2012,Italy,ITA,29,M,5,H
2012,Italy,ITA,30,M,3,H
2012,Italy,ITA,31,M,7,H
2012,Italy,ITA,32,M,2,H
2012,Italy,ITA,33,F,1,H
2012,Italy,ITA,33,M,3,H
2012,Italy,ITA,34,M,1,H
2012,Italy,ITA,35,M,3,H
2012,Italy,ITA,36,M,3,H
2012,Italy,ITA,38,F,2,H
2012,Italy,ITA,39,M,2,H
2012,Jamaica,JAM,20,M,1,UM
2012,Jamaica,JAM,22,M,5,UM
2012,Jamaica,JAM,23,F,2,UM
2012,Jamaica,JAM,25,F,5,UM
2012,Jamaica,JAM,25,M,3,UM
2012,Jamaica,JAM,26,F,1,UM
2012,Jamaica,JAM,26,M,1,UM
2012,Jamaica,JAM,27,F,1,UM
2012,Jamaica,JAM,28,F,1,UM
2012,Jamaica,JAM,29,F,1,UM
2012,Jamaica,JAM,29,M,1,UM
2012,Jamaica,JAM,30,F,3,UM
2012,Japan,JPN,17,M,1,H
2012,Japan,JPN,18,M,1,H
2012,Japan,JPN,19,F,2,H
2012,Japan,JPN,20,F,1,H
2012,Japan,JPN,21,F,6,H
2012,Japan,JPN,21,M,1,H
2012,Japan,JPN,22,F,2,H
2012,Japan,JPN,22,M,6,H
2012,Japan,JPN,23,F,2,H
2012,Japan,JPN,23,M,6,H
2012,Japan,JPN,24,F,7,H
2012,Japan,JPN,25,F,6,H
2012,Japan,JPN,25,M,1,H
2012,Japan,JPN,26,F,3,H
2012,Japan,JPN,26,M,5,H
2012,Japan,JPN,27,F,6,H
2012,Japan,JPN,27,M,6,H
2012,Japan,JPN,28,F,5,H
2012,Japan,JPN,28,M,2,H
2012,Japan,JPN,29,F,5,H
2012,Japan,JPN,29,M,1,H
2012,Japan,JPN,30,F,2,H
2012,Japan,JPN,31,F,1,H
2012,Japan,JPN,32,F,1,H
2012,Japan,JPN,33,F,1,H
2012,Japan,JPN,34,F,1,H
2012,Japan,JPN,37,M,1,H
2012,Japan-1,JPN,23,F,2,H
2012,Kazakhstan,KAZ,19,F,1,UM
2012,Kazakhstan,KAZ,21,M,1,UM
2012,Kazakhstan,KAZ,22,F,1,UM
2012,Kazakhstan,KAZ,23,M,1,UM
2012,Kazakhstan,KAZ,24,M,1,UM
2012,Kazakhstan,KAZ,25,M,1,UM
2012,Kazakhstan,KAZ,26,F,2,UM
2012,Kazakhstan,KAZ,26,M,1,UM
2012,Kazakhstan,KAZ,27,F,1,UM
2012,Kazakhstan,KAZ,28,M,1,UM
2012,Kazakhstan,KAZ,34,F,1,UM
2012,Kazakhstan,KAZ,38,M,1,UM
2012,Kenya,KEN,17,M,1,L
2012,Kenya,KEN,23,M,2,L
2012,Kenya,KEN,26,F,1,L
2012,Kenya,KEN,28,F,3,L
2012,Kenya,KEN,30,M,4,L
2012,Kuwait,KUW,45,M,1,H
2012,Latvia,LAT,25,M,1,H
2012,Latvia-1,LAT,24,M,1,H
2012,Latvia-1,LAT,27,M,1,H
2012,Lithuania,LTU,15,F,1,H
2012,Lithuania,LTU,20,M,1,H
2012,Lithuania,LTU,26,M,2,H
2012,Lithuania,LTU,28,F,1,H
2012,Malaysia,MAS,19,F,1,UM
2012,Malaysia,MAS,29,M,1,UM
2012,Mexico,MEX,15,F,1,UM
2012,Mexico,MEX,18,F,1,UM
2012,Mexico,MEX,18,M,1,UM
2012,Mexico,MEX,19,M,1,UM
2012,Mexico,MEX,20,M,1,UM
2012,Mexico,MEX,21,M,2,UM
2012,Mexico,MEX,22,M,5,UM
2012,Mexico,MEX,23,M,5,UM
2012,Mexico,MEX,24,F,2,UM
2012,Mexico,MEX,25,F,1,UM
2012,Mexico,MEX,26,F,1,UM
2012,Mexico,MEX,28,M,1,UM
2012,Mexico,MEX,30,M,1,UM
2012,Mexico,MEX,32,M,1,UM
2012,Moldova,MDA,19,F,1,LM
2012,Moldova,MDA,23,M,1,LM
2012,Mongolia,MGL,20,M,1,LM
2012,Mongolia,MGL,22,F,1,LM
2012,Mongolia,MGL,26,M,1,LM
2012,Mongolia,MGL,28,M,1,LM
2012,Mongolia,MGL,30,M,1,LM
2012,Montenegro,MNE,18,F,1,UM
2012,Montenegro,MNE,20,F,1,UM
2012,Montenegro,MNE,22,F,2,UM
2012,Montenegro,MNE,24,F,1,UM
2012,Montenegro,MNE,25,F,4,UM
2012,Montenegro,MNE,26,F,1,UM
2012,Montenegro,MNE,27,F,1,UM
2012,Montenegro,MNE,32,F,1,UM
2012,Montenegro,MNE,33,F,1,UM
2012,Montenegro,MNE,36,F,1,UM
2012,Morocco,MAR,25,M,1,LM
2012,Netherlands,NED,18,F,1,H
2012,Netherlands,NED,21,F,4,H
2012,Netherlands,NED,22,F,3,H
2012,Netherlands,NED,22,M,3,H
2012,Netherlands,NED,23,F,2,H
2012,Netherlands,NED,23,M,4,H
2012,Netherlands,NED,24,F,3,H
2012,Netherlands,NED,24,M,3,H
2012,Netherlands,NED,25,F,3,H
2012,Netherlands,NED,25,M,2,H
2012,Netherlands,NED,26,F,5,H
2012,Netherlands,NED,26,M,1,H
2012,Netherlands,NED,27,F,5,H
2012,Netherlands,NED,27,M,3,H
2012,Netherlands,NED,28,F,4,H
2012,Netherlands,NED,28,M,1,H
2012,Netherlands,NED,29,M,1,H
2012,Netherlands,NED,30,F,2,H
2012,Netherlands,NED,30,M,1,H
2012,Netherlands,NED,31,F,3,H
2012,Netherlands,NED,31,M,2,H
2012,Netherlands,NED,32,F,1,H
2012,Netherlands,NED,33,F,5,H
2012,Netherlands,NED,33,M,2,H
2012,Netherlands,NED,36,M,1,H
2012,Netherlands,NED,41,M,1,H
2012,Netherlands,NED,42,M,2,H
2012,Netherlands,NED,44,F,1,H
2012,New Zealand,NZL,21,M,2,H
2012,New Zealand,NZL,23,F,1,H
2012,New Zealand,NZL,23,M,2,H
2012,New Zealand,NZL,24,F,2,H
2012,New Zealand,NZL,24,M,2,H
2012,New Zealand,NZL,25,M,2,H
2012,New Zealand,NZL,26,F,1,H
2012,New Zealand,NZL,26,M,2,H
2012,New Zealand,NZL,27,F,1,H
2012,New Zealand,NZL,27,M,1,H
2012,New Zealand,NZL,28,F,1,H
2012,New Zealand,NZL,28,M,2,H
2012,New Zealand,NZL,29,F,1,H
2012,New Zealand,NZL,29,M,1,H
2012,New Zealand,NZL,30,M,1,H
2012,New Zealand,NZL,31,F,1,H
2012,New Zealand,NZL,33,M,1,H
2012,New Zealand,NZL,39,F,1,H
2012,New Zealand,NZL,50,M,1,H
2012,New Zealand,NZL,56,M,1,H
2012,North Korea,PRK,19,F,1,L
2012,North Korea,PRK,20,M,1,L
2012,North Korea,PRK,21,F,1,L
2012,North Korea,PRK,22,M,1,L
2012,North Korea,PRK,23,M,1,L
2012,North Korea,PRK,32,F,1,L
2012,Norway,NOR,21,F,1,H
2012,Norway,NOR,25,F,1,H
2012,Norway,NOR,25,M,2,H
2012,Norway,NOR,26,F,1,H
2012,Norway,NOR,27,F,5,H
2012,Norway,NOR,28,F,1,H
2012,Norway,NOR,29,F,1,H
2012,Norway,NOR,32,F,3,H
2012,Norway,NOR,33,F,1,H
2012,Norway,NOR,36,M,1,H
2012,Poland,POL,22,F,1,H
2012,Poland,POL,23,M,2,H
2012,Poland,POL,25,F,1,H
2012,Poland,POL,26,F,3,H
2012,Poland,POL,27,F,1,H
2012,Poland,POL,27,M,1,H
2012,Poland,POL,30,F,1,H
2012,Poland,POL,30,M,1,H
2012,Poland,POL,32,M,1,H
2012,Portugal,POR,22,M,1,H
2012,Portugal,POR,26,M,1,H
2012,Puerto Rico,PUR,27,M,1,H
2012,Puerto Rico,PUR,28,M,1,H
2012,Qatar,QAT,21,M,1,H
2012,Qatar,QAT,41,M,1,H
2012,Romania,ROU,16,F,2,UM
2012,Romania,ROU,18,F,1,UM
2012,Romania,ROU,20,M,1,UM
2012,Romania,ROU,22,F,2,UM
2012,Romania,ROU,23,F,1,UM
2012,Romania,ROU,24,F,2,UM
2012,Romania,ROU,24,M,1,UM
2012,Romania,ROU,26,F,1,UM
2012,Romania,ROU,28,M,2,UM
2012,Romania,ROU,29,F,1,UM
2012,Romania,ROU,29,M,1,UM
2012,Romania,ROU,31,M,1,UM
2012,Russia,RUS,16,F,1,H
2012,Russia,RUS,17,F,11,H
2012,Russia,RUS,18,F,1,H
2012,Russia,RUS,18,M,2,H
2012,Russia,RUS,19,F,3,H
2012,Russia,RUS,19,M,3,H
2012,Russia,RUS,20,F,3,H
2012,Russia,RUS,20,M,3,H
2012,Russia,RUS,21,F,4,H
2012,Russia,RUS,21,M,4,H
2012,Russia,RUS,22,F,7,H
2012,Russia,RUS,22,M,4,H
2012,Russia,RUS,23,F,3,H
2012,Russia,RUS,23,M,12,H
2012,Russia,RUS,24,F,3,H
2012,Russia,RUS,24,M,6,H
2012,Russia,RUS,25,F,5,H
2012,Russia,RUS,25,M,7,H
2012,Russia,RUS,26,F,8,H
2012,Russia,RUS,26,M,8,H
2012,Russia,RUS,27,F,3,H
2012,Russia,RUS,27,M,4,H
2012,Russia,RUS,28,F,3,H
2012,Russia,RUS,28,M,4,H
2012,Russia,RUS,29,F,5,H
2012,Russia,RUS,29,M,4,H
2012,Russia,RUS,30,F,2,H
2012,Russia,RUS,30,M,2,H
2012,Russia,RUS,31,F,3,H
2012,Russia,RUS,31,M,1,H
2012,Russia,RUS,32,F,3,H
2012,Russia,RUS,32,M,2,H
2012,Russia,RUS,33,F,2,H
2012,Russia,RUS,36,M,1,H
2012,Russia,RUS,40,M,1,H
2012,Russia-1,RUS,25,F,1,H
2012,Russia-1,RUS,30,F,1,H
2012,Saudi Arabia,KSA,27,M,1,H
2012,Saudi Arabia,KSA,29,M,1,H
2012,Saudi Arabia,KSA,40,M,1,H
2012,Saudi Arabia,KSA,42,M,1,H
2012,Serbia,SRB,18,M,1,UM
2012,Serbia,SRB,20,F,1,UM
2012,Serbia,SRB,20,M,1,UM
2012,Serbia,SRB,22,F,1,UM
2012,Serbia,SRB,24,M,1,UM
2012,Serbia,SRB,25,M,2,UM
2012,Serbia,SRB,26,M,1,UM
2012,Serbia,SRB,27,M,2,UM
2012,Serbia,SRB,28,M,1,UM
2012,Serbia,SRB,29,M,3,UM
2012,Serbia,SRB,33,M,1,UM
2012,Serbia,SRB,34,M,1,UM
2012,Singapore,SGP,25,F,2,H
2012,Singapore,SGP,30,F,1,H
2012,Singapore,SGP,32,F,1,H
2012,Slovakia,SVK,27,F,1,H
2012,Slovakia,SVK,28,F,1,H
2012,Slovakia,SVK,32,M,2,H
2012,Slovakia,SVK,33,M,1,H
2012,Slovenia,SLO,30,F,1,H
2012,Slovenia,SLO,32,M,1,H
2012,Slovenia,SLO,33,M,1,H
2012,Slovenia,SLO,40,M,1,H
2012,Slovenia,SLO,49,M,1,H
2012,South Africa,RSA,20,M,2,UM
2012,South Africa,RSA,21,F,1,UM
2012,South Africa,RSA,22,M,1,UM
2012,South Africa,RSA,24,M,1,UM
2012,South Africa,RSA,25,M,2,UM
2012,South Africa,RSA,29,F,1,UM
2012,South Africa,RSA,31,M,1,UM
2012,South Korea,KOR,19,F,1,H
2012,South Korea,KOR,19,M,1,H
2012,South Korea,KOR,20,M,2,H
2012,South Korea,KOR,21,M,3,H
2012,South Korea,KOR,22,F,1,H
2012,South Korea,KOR,22,M,8,H
2012,South Korea,KOR,23,M,9,H
2012,South Korea,KOR,24,F,3,H
2012,South Korea,KOR,25,F,1,H
2012,South Korea,KOR,26,F,2,H
2012,South Korea,KOR,26,M,1,H
2012,South Korea,KOR,27,F,3,H
2012,South Korea,KOR,27,M,6,H
2012,South Korea,KOR,28,F,2,H
2012,South Korea,KOR,28,M,2,H
2012,South Korea,KOR,29,M,2,H
2012,South Korea,KOR,30,F,1,H
2012,South Korea,KOR,30,M,5,H
2012,South Korea,KOR,31,F,1,H
2012,South Korea,KOR,32,M,3,H
2012,South Korea,KOR,33,M,1,H
2012,South Korea,KOR,35,M,1,H
2012,South Korea-1,KOR,23,M,1,H
2012,South Korea-1,KOR,29,M,1,H
2012,Spain,ESP,19,F,4,H
2012,Spain,ESP,20,F,1,H
2012,Spain,ESP,21,F,8,H
2012,Spain,ESP,22,F,5,H
2012,Spain,ESP,22,M,2,H
2012,Spain,ESP,23,M,1,H
2012,Spain,ESP,24,F,3,H
2012,Spain,ESP,24,M,2,H
2012,Spain,ESP,26,F,3,H
2012,Spain,ESP,26,M,1,H
2012,Spain,ESP,27,F,3,H
2012,Spain,ESP,27,M,3,H
2012,Spain,ESP,28,F,4,H
2012,Spain,ESP,28,M,2,H
2012,Spain,ESP,29,F,7,H
2012,Spain,ESP,29,M,2,H
2012,Spain,ESP,30,M,1,H
2012,Spain,ESP,31,F,2,H
2012,Spain,ESP,32,F,2,H
2012,Spain,ESP,32,M,3,H
2012,Spain,ESP,33,F,2,H
